ID, gender, age, household, church
22435, 2, 6, 3061, 120
22436, 2, 12, 5816, 21
22437, 2, 8, 2993, 111
22438, 2, 5, 1374, 92
22439, 2, 12, 4499, 162
22440, 2, 13, 5207, 10
22441, 2, 9, 1303, 133
22442, 2, 14, 2924, 104
22443, 2, 11, 228, 44
22444, 2, 14, 4752, 165
22445, 2, 14, 3374, 107
22446, 2, 12, 6188, -1
22447, 2, 6, 4978, 146
22448, 2, 13, 6564, 74
22449, 2, 14, 2786, 42
22450, 2, 13, 3583, 194
22451, 2, 9, 6556, 195
22452, 2, 10, 2306, -1
22453, 2, 13, 5850, 7
22454, 2, 5, 6124, 201
22455, 2, 5, 2670, 77
22456, 2, 9, 6194, 184
22457, 2, 12, 6300, 94
22458, 2, 6, 4625, 19
22459, 2, 5, 1552, 134
22460, 2, 6, 5351, 109
22461, 2, 12, 4272, 83
22462, 2, 12, 3324, -1
22463, 2, 14, 6527, 168
22464, 2, 7, 4913, 118
22465, 2, 13, 6573, 180
22466, 2, 10, 5545, 192
22467, 2, 5, 6235, 199
22468, 2, 5, 1953, 152
22469, 2, 8, 2014, 6
22470, 2, 8, 715, 193
22471, 2, 6, 4503, 202
22472, 2, 5, 5958, 58
22473, 2, 5, 1415, 91
22474, 2, 12, 5743, 105
22475, 2, 7, 5688, 209
22476, 2, 10, 5920, 109
22477, 2, 5, 5387, 39
22478, 2, 8, 5356, 17
22479, 2, 5, 5076, 150
22480, 2, 9, 4141, 186
22481, 2, 5, 6381, 91
22482, 2, 9, 3168, 51
22483, 2, 11, 4190, 29
22484, 2, 5, 4993, 66
22485, 2, 12, 2552, -1
22486, 2, 8, 3058, 14
22487, 2, 6, 3975, 197
22488, 2, 9, 6554, 104
22489, 2, 7, 5944, 63
22490, 2, 13, 3569, 107
22491, 2, 9, 5248, 123
22492, 2, 12, 5324, 154
22493, 2, 7, 5766, 129
22494, 2, 13, 2351, 66
22495, 2, 9, 5413, 21
22496, 2, 11, 2052, -1
22497, 2, 10, 4101, -1
22498, 2, 5, 4191, 105
22499, 2, 10, 5827, 2
22500, 2, 12, 5881, 106
22501, 2, 7, 3033, 63
22502, 2, 9, 5431, 145
22503, 2, 14, 3129, 26
22504, 2, 11, 5336, 210
22505, 2, 8, 2615, 105
22506, 2, 11, 4946, 112
22507, 2, 9, 5612, 105
22508, 2, 11, 5019, 177
22509, 2, 8, 4955, 108
22510, 2, 5, 3286, 15
22511, 2, 9, 2860, 23
22512, 2, 11, 6280, 33
22513, 2, 12, 3851, 91
22514, 2, 12, 4189, 28
22515, 2, 6, 6201, 118
22516, 2, 13, 6097, 28
22517, 2, 14, 1518, 167
22518, 2, 11, 5066, 153
22519, 2, 13, 3755, 43
22520, 2, 10, 5316, 166
22521, 2, 12, 950, 182
22522, 2, 14, 1053, 189
22523, 2, 12, 6157, -1
22524, 2, 11, 6169, 139
22525, 2, 10, 6514, 32
22526, 2, 11, 3623, 202
22527, 2, 6, 5097, 79
22528, 2, 13, 84, 170
22529, 2, 13, 2111, 17
22530, 2, 11, 5885, 112
22531, 2, 14, 5096, 171
22532, 2, 9, 5948, 122
22533, 2, 5, 6439, 172
22534, 2, 14, 6353, 194
22535, 2, 10, 2411, -1
22536, 2, 7, 4513, 53
22537, 2, 11, 4429, 149
22538, 2, 11, 5200, 107
22539, 2, 7, 6399, 9
22540, 2, 5, 5047, 99
22541, 2, 9, 2641, 125
22542, 2, 13, 5854, 103
22543, 2, 7, 4441, 34
22544, 2, 5, 5104, 132
22545, 2, 7, 3086, 48
22546, 2, 13, 2665, 172
22547, 2, 10, 4310, 65
22548, 2, 9, 6345, 18
22549, 2, 12, 1376, 103
22550, 2, 13, 2794, 65
22551, 2, 5, 375, 198
22552, 2, 11, 6371, 50
22553, 2, 10, 4709, 172
22554, 2, 6, 5577, 79
22555, 2, 5, 5136, -1
22556, 2, 7, 2236, 144
22557, 2, 10, 6486, 70
22558, 2, 12, 3900, 192
22559, 2, 11, 4197, 86
22560, 2, 7, 4199, 88
22561, 2, 11, 4322, 197
22562, 2, 11, 6338, 107
22563, 2, 9, 4216, 155
22564, 2, 13, 5672, 60
22565, 2, 5, 2387, 199
22566, 2, 8, 5872, 199
22567, 2, 9, 2864, 25
22568, 2, 9, 2324, 168
22569, 2, 12, 5267, 67
22570, 2, 13, 2855, 138
22571, 2, 8, 361, 31
22572, 2, 8, 3613, 44
22573, 2, 7, 6017, 206
22574, 2, 13, 5776, 121
22575, 2, 5, 6464, 58
22576, 2, 5, 4604, 28
22577, 2, 5, 6488, 180
22578, 2, 14, 5998, 155
22579, 2, 14, 3916, 98
22580, 2, 11, 6592, -1
22581, 2, 7, 6277, 193
22582, 2, 10, 1343, 77
22583, 2, 8, 1773, 178
22584, 2, 13, 5990, 31
22585, 2, 5, 3990, 149
22586, 2, 8, 3914, 114
22587, 2, 8, 3216, 166
22588, 2, 7, 2139, 4
22589, 2, 12, 3586, 7
22590, 2, 5, 6084, 23
22591, 2, 7, 4510, 54
22592, 2, 10, 1887, 9
22593, 2, 12, 3921, 184
22594, 2, 11, 6270, 123
22595, 2, 12, 1704, 96
22596, 2, 8, 6077, 44
22597, 2, 5, 143, 105
22598, 2, 13, 6443, 111
22599, 2, 14, 4572, 155
22600, 2, 11, 3505, 142
22601, 2, 7, 3650, 155
22602, 2, 8, 3414, 7
22603, 2, 9, 2536, 143
22604, 2, 12, 43, -1
22605, 2, 10, 3881, 106
22606, 2, 5, 3066, 19
22607, 2, 7, 603, 170
22608, 2, 10, 3045, 133
22609, 2, 6, 2087, 23
22610, 2, 12, 6403, 94
22611, 2, 9, 3952, 180
22612, 2, 7, 4270, -1
22613, 2, 5, 728, 65
22614, 2, 6, 659, 206
22615, 2, 7, 5901, 176
22616, 2, 11, 4590, 70
22617, 2, 12, 5555, 80
22618, 2, 9, 5231, 190
22619, 2, 13, 6161, 112
22620, 2, 13, 2678, 177
22621, 2, 13, 2298, 101
22622, 2, 7, 4278, 199
22623, 2, 6, 2223, 161
22624, 2, 12, 5353, 57
22625, 2, 10, 2490, 118
22626, 2, 11, 5227, 162
22627, 2, 11, 4225, 123
22628, 2, 10, 4957, -1
22629, 2, 5, 5316, 166
22630, 2, 14, 2645, 121
22631, 2, 11, 5878, 74
22632, 2, 8, 3959, 96
22633, 2, 10, 5466, 15
22634, 2, 11, 4226, 35
22635, 2, 11, 5308, 108
22636, 2, 10, 5623, 16
22637, 2, 5, 3222, 80
22638, 2, 10, 5421, 17
22639, 2, 10, 3929, 150
22640, 2, 10, 6, 28
22641, 2, 8, 5726, 43
22642, 2, 6, 1119, 127
22643, 2, 13, 1227, 111
22644, 2, 5, 5019, 177
22645, 2, 10, 134, 128
22646, 2, 14, 6225, 141
22647, 2, 10, 3721, 168
22648, 2, 11, 2335, 186
22649, 2, 10, 4690, 197
22650, 2, 10, 1736, 166
22651, 2, 11, 4352, 50
22652, 2, 12, 3606, 197
22653, 2, 11, 5290, 70
22654, 2, 14, 4750, 153
22655, 2, 6, 4902, -1
22656, 2, 7, 3977, 46
22657, 2, 6, 6341, 14
22658, 2, 8, 5240, 131
22659, 2, 7, 1726, -1
22660, 2, 7, 3697, 156
22661, 2, 8, 2934, 168
22662, 2, 13, 5310, 144
22663, 2, 14, 3839, 192
22664, 2, 6, 3863, 82
22665, 2, 9, 4439, 59
22666, 2, 12, 5679, 104
22667, 2, 12, 5462, 120
22668, 2, 7, 1525, -1
22669, 2, 8, 2762, 88
22670, 2, 6, 6589, 39
22671, 2, 14, 3410, 62
22672, 2, 5, 2039, 111
22673, 2, 9, 1633, 19
22674, 2, 9, 6403, 94
22675, 2, 14, 5711, 167
22676, 2, 11, 5883, 15
22677, 2, 12, 4728, 67
22678, 2, 7, 6184, 103
22679, 2, 10, 5439, 35
22680, 2, 11, 1502, -1
22681, 2, 5, 4333, 55
22682, 2, 7, 3972, 77
22683, 2, 9, 5687, 137
22684, 2, 8, 1248, 161
22685, 2, 13, 2722, 170
22686, 2, 12, 4771, 136
22687, 2, 9, 3076, 92
22688, 2, 7, 835, 163
22689, 2, 13, 2503, -1
22690, 2, 10, 4039, 161
22691, 2, 6, 4135, 194
22692, 2, 14, 1815, 166
22693, 2, 12, 5693, 168
22694, 2, 12, 5767, 10
22695, 2, 5, 1652, 76
22696, 2, 11, 3904, 114
22697, 2, 8, 5980, 147
22698, 2, 7, 6477, 4
22699, 2, 5, 3389, 42
22700, 2, 9, 4752, 165
22701, 2, 6, 6590, 196
22702, 2, 5, 2539, 134
22703, 2, 7, 51, 7
22704, 2, 5, 4759, 144
22705, 2, 6, 4694, 199
22706, 2, 9, 6289, 184
22707, 2, 9, 6221, 201
22708, 2, 13, 6491, 95
22709, 2, 5, 6291, 109
22710, 2, 7, 1005, -1
22711, 2, 10, 900, 197
22712, 2, 9, 3108, 12
22713, 2, 9, 3954, 8
22714, 2, 9, 5638, 48
22715, 2, 12, 5662, 80
22716, 2, 8, 6072, 144
22717, 2, 13, 5777, 194
22718, 2, 14, 6438, 6
22719, 2, 5, 3997, 172
22720, 2, 11, 6262, 37
22721, 2, 10, 2176, 156
22722, 2, 5, 6503, 1
22723, 2, 9, 2283, 202
22724, 2, 12, 4427, 50
22725, 2, 7, 2131, 120
22726, 2, 7, 3351, 95
22727, 2, 7, 2482, -1
22728, 2, 11, 5744, 50
22729, 2, 6, 1740, 112
22730, 2, 7, 4094, 203
22731, 2, 7, 4040, 199
22732, 2, 9, 1860, 67
22733, 2, 8, 2421, 75
22734, 2, 6, 4464, 127
22735, 2, 13, 3321, 28
22736, 2, 9, 6363, 138
22737, 2, 11, 5555, 80
22738, 2, 10, 5241, 53
22739, 2, 6, 3255, 135
22740, 2, 10, 1546, 151
22741, 2, 13, 5133, 53
22742, 2, 10, 5944, 63
22743, 2, 11, 697, 145
22744, 2, 13, 6385, 83
22745, 2, 7, 635, 97
22746, 2, 10, 6495, 57
22747, 2, 6, 5059, 85
22748, 2, 10, 2182, 127
22749, 2, 13, 5182, 178
22750, 2, 6, 4988, 136
22751, 2, 5, 1346, 86
22752, 2, 13, 4875, 103
22753, 2, 10, 656, 182
22754, 2, 9, 4629, 43
22755, 2, 8, 6381, 91
22756, 2, 13, 2258, 126
22757, 2, 8, 6297, 79
22758, 2, 8, 3274, 142
22759, 2, 11, 4037, 101
22760, 2, 6, 4407, 111
22761, 2, 8, 2953, 142
22762, 2, 8, 5517, 152
22763, 2, 10, 5438, 128
22764, 2, 14, 4332, 29
22765, 2, 12, 3430, 58
22766, 2, 7, 5047, 99
22767, 2, 7, 2061, 11
22768, 2, 14, 2067, 133
22769, 2, 14, 1382, 168
22770, 2, 5, 6020, -1
22771, 2, 12, 6136, 127
22772, 2, 11, 4739, 161
22773, 2, 12, 5448, 182
22774, 2, 6, 5105, 93
22775, 2, 11, 6493, 194
22776, 2, 5, 5926, 59
22777, 2, 10, 5756, 28
22778, 2, 9, 1140, 54
22779, 2, 13, 6546, 173
22780, 2, 7, 3098, 47
22781, 2, 8, 6346, 76
22782, 2, 7, 3216, 166
22783, 2, 7, 2262, 128
22784, 2, 14, 1851, 88
22785, 2, 12, 5925, 20
22786, 2, 9, 5728, 199
22787, 2, 14, 2959, 96
22788, 2, 13, 6464, 58
22789, 2, 7, 6366, 52
22790, 2, 9, 5456, 165
22791, 2, 5, 6395, 165
22792, 2, 11, 1013, 61
22793, 2, 7, 4731, 79
22794, 2, 10, 6398, 134
22795, 2, 10, 1487, 125
22796, 2, 7, 2030, 26
22797, 2, 9, 1618, -1
22798, 2, 7, 3191, 178
22799, 2, 13, 4818, 199
22800, 2, 9, 5641, -1
22801, 2, 10, 5921, 95
22802, 2, 14, 1502, -1
22803, 2, 9, 3607, 110
22804, 2, 10, 6244, 149
22805, 2, 6, 1741, 120
22806, 2, 8, 2844, 29
22807, 2, 11, 4296, 63
22808, 2, 8, 5457, 137
22809, 2, 6, 5983, 69
22810, 2, 12, 6540, 40
22811, 2, 11, 6109, 196
22812, 2, 7, 2365, 38
22813, 2, 8, 3744, 30
22814, 2, 11, 3912, 28
22815, 2, 8, 6529, 133
22816, 2, 6, 3915, 67
22817, 2, 13, 1562, 80
22818, 2, 8, 1603, 21
22819, 2, 11, 4770, 40
22820, 2, 14, 4987, 50
22821, 2, 5, 4792, 159
22822, 2, 11, 1194, 53
22823, 2, 12, 6328, 161
22824, 2, 10, 3207, 12
22825, 2, 11, 6282, 82
22826, 2, 11, 4280, 28
22827, 2, 9, 4399, 67
22828, 2, 5, 837, 143
22829, 2, 11, 4100, 10
22830, 2, 8, 3966, 188
22831, 2, 6, 5323, 42
22832, 2, 8, 6396, 116
22833, 2, 5, 6572, 47
22834, 2, 6, 6449, 202
22835, 2, 11, 4467, 97
22836, 2, 10, 6291, 109
22837, 2, 8, 3513, 88
22838, 2, 14, 4646, 14
22839, 2, 11, 5908, 88
22840, 2, 10, 6460, 192
22841, 2, 9, 2791, 162
22842, 2, 12, 1577, 114
22843, 2, 7, 5130, 118
22844, 2, 5, 2910, 47
22845, 2, 11, 5756, 28
22846, 2, 8, 6573, 180
22847, 2, 14, 2070, 152
22848, 2, 7, 5877, 65
22849, 2, 13, 3890, 123
22850, 2, 13, 3079, 169
22851, 2, 10, 5248, 123
22852, 2, 13, 3405, 25
22853, 2, 5, 4108, 48
22854, 2, 6, 5799, 19
22855, 2, 12, 2597, 17
22856, 2, 5, 6572, 47
22857, 2, 10, 6293, 185
22858, 2, 10, 5982, 135
22859, 2, 8, 5605, 182
22860, 2, 13, 2924, 104
22861, 2, 6, 4862, 163
22862, 2, 10, 6288, 122
22863, 2, 14, 2946, 191
22864, 2, 11, 2284, 21
22865, 2, 9, 4018, -1
22866, 2, 14, 957, 182
22867, 2, 12, 449, 127
22868, 2, 13, 3688, 84
22869, 2, 10, 1623, 75
22870, 2, 14, 5251, -1
22871, 2, 14, 4429, 149
22872, 2, 5, 2296, 209
22873, 2, 10, 1584, -1
22874, 2, 10, 4186, 194
22875, 2, 10, 2177, 191
22876, 2, 10, 5437, 50
22877, 2, 14, 3685, 189
22878, 2, 5, 4502, 194
22879, 2, 11, 6216, 51
22880, 2, 6, 4541, 201
22881, 2, 5, 5627, 88
22882, 2, 10, 4467, 97
22883, 2, 13, 3708, 32
22884, 2, 13, 3357, 79
22885, 2, 10, 6549, 104
22886, 2, 10, 6418, 132
22887, 2, 9, 5962, 80
22888, 2, 14, 6107, 51
22889, 2, 10, 6538, 39
22890, 2, 14, 6401, 78
22891, 2, 9, 4991, -1
22892, 2, 9, 4398, 20
22893, 2, 9, 5546, 138
22894, 2, 7, 916, 168
22895, 2, 9, 5606, 167
22896, 2, 6, 5456, 165
22897, 2, 5, 1752, 67
22898, 2, 14, 6215, 109
22899, 2, 7, 6324, 154
22900, 2, 10, 6566, 12
22901, 2, 9, 4476, 141
22902, 2, 8, 2642, 138
22903, 2, 11, 3068, 88
22904, 2, 11, 3574, 122
22905, 2, 12, 5739, 128
22906, 2, 9, 5372, 67
22907, 2, 11, 5830, 18
22908, 2, 6, 5431, 145
22909, 2, 9, 4690, 197
22910, 2, 8, 405, 165
22911, 2, 9, 4505, 97
22912, 2, 9, 3363, 126
22913, 2, 6, 4119, 61
22914, 2, 11, 3684, 52
22915, 2, 7, 3760, 188
22916, 2, 13, 4279, 117
22917, 2, 7, 3818, 24
22918, 2, 7, 6260, 108
22919, 2, 13, 5044, 86
22920, 2, 5, 6267, 57
22921, 2, 13, 4782, 141
22922, 2, 6, 4852, -1
22923, 2, 9, 2013, 156
22924, 2, 6, 3908, 127
22925, 2, 8, 2688, 143
22926, 2, 7, 2200, 109
22927, 2, 11, 4670, 119
22928, 2, 7, 4144, 134
22929, 2, 8, 5799, 19
22930, 2, 7, 5188, 79
22931, 2, 11, 4790, 81
22932, 2, 8, 4336, 80
22933, 2, 5, 2281, 191
22934, 2, 12, 5785, 11
22935, 2, 5, 4905, 148
22936, 2, 7, 6315, 148
22937, 2, 11, 4607, 22
22938, 2, 13, 5932, 109
22939, 2, 7, 5763, 122
22940, 2, 9, 6123, 124
22941, 2, 10, 4801, 20
22942, 2, 9, 4721, 91
22943, 2, 11, 1790, 202
22944, 2, 10, 6178, 131
22945, 2, 6, 1652, 76
22946, 2, 5, 3805, 192
22947, 2, 7, 766, 197
22948, 2, 9, 4589, 67
22949, 2, 14, 6037, 162
22950, 2, 14, 5715, 177
22951, 2, 10, 6267, 57
22952, 2, 14, 4538, 160
22953, 2, 6, 2573, 27
22954, 2, 5, 6224, 178
22955, 2, 10, 3661, 168
22956, 2, 13, 6388, 107
22957, 2, 14, 1983, 73
22958, 2, 11, 6513, 2
22959, 2, 13, 4411, 93
22960, 2, 12, 5885, 112
22961, 2, 7, 3348, 135
22962, 2, 9, 4757, 155
22963, 2, 8, 6210, 136
22964, 2, 14, 5485, 131
22965, 2, 9, 4020, 7
22966, 2, 12, 4114, 180
22967, 2, 14, 5401, 171
22968, 2, 9, 6572, 47
22969, 2, 14, 4565, 155
22970, 2, 8, 5741, 59
22971, 2, 8, 4525, 133
22972, 2, 12, 5143, 16
22973, 2, 10, 6114, 74
22974, 2, 12, 6169, 139
22975, 2, 6, 4115, 149
22976, 2, 8, 5867, 29
22977, 2, 11, 6489, 42
22978, 2, 13, 4477, 95
22979, 2, 5, 5989, 23
22980, 2, 10, 4735, 92
22981, 2, 14, 883, 83
22982, 2, 8, 6413, 187
22983, 2, 5, 4009, 134
22984, 2, 6, 5702, 170
22985, 2, 11, 6210, 136
22986, 2, 7, 1958, 138
22987, 2, 10, 2639, 182
22988, 2, 6, 6203, 75
22989, 2, 5, 3361, 188
22990, 2, 5, 2686, 172
22991, 2, 6, 6459, 79
22992, 2, 14, 4853, -1
22993, 2, 6, 4687, 88
22994, 2, 5, 3451, 18
22995, 2, 9, 4444, 63
22996, 2, 8, 5191, 94
22997, 2, 12, 4940, 150
22998, 2, 7, 4554, 148
22999, 2, 14, 5289, 137
23000, 2, 11, 3215, 45
23001, 2, 11, 2653, 80
23002, 2, 7, 166, 81
23003, 2, 10, 1824, 185
23004, 2, 7, 6524, 33
23005, 2, 13, 5594, 131
23006, 2, 9, 3038, 8
23007, 2, 8, 5356, 17
23008, 2, 13, 5230, -1
23009, 2, 8, 5002, 54
23010, 2, 10, 5583, 183
23011, 2, 10, 4990, 177
23012, 2, 10, 620, 104
23013, 2, 5, 4141, 186
23014, 2, 6, 3765, 105
23015, 2, 13, 6343, 91
23016, 2, 8, 3374, 107
23017, 2, 11, 5491, 180
23018, 2, 5, 1322, 56
23019, 2, 8, 4287, 6
23020, 2, 14, 6544, 172
23021, 2, 13, 6100, 178
23022, 2, 11, 5763, 122
23023, 2, 12, 5516, 177
23024, 2, 5, 3616, 166
23025, 2, 9, 6360, 62
23026, 2, 14, 6472, 176
23027, 2, 5, 5178, 133
23028, 2, 8, 2400, 51
23029, 2, 8, 6108, 24
23030, 2, 5, 3235, 61
23031, 2, 11, 4438, 80
23032, 2, 7, 6420, 186
23033, 2, 9, 4309, 17
23034, 2, 12, 5026, 107
23035, 2, 13, 4416, 34
23036, 2, 12, 4285, 136
23037, 2, 11, 2865, -1
23038, 2, 5, 4682, 172
23039, 2, 9, 1696, 47
23040, 2, 14, 2681, 19
23041, 2, 8, 2066, 43
23042, 2, 7, 5087, 197
23043, 2, 10, 4283, 106
23044, 2, 7, 1747, 108
23045, 2, 9, 3071, 96
23046, 2, 6, 6355, 180
23047, 2, 7, 3470, 152
23048, 2, 9, 6397, 192
23049, 2, 11, 6575, 26
23050, 2, 11, 6558, 90
23051, 2, 9, 2697, 59
23052, 2, 12, 4959, 78
23053, 2, 7, 5423, 144
23054, 2, 11, 1300, 13
23055, 2, 12, 1124, 33
23056, 2, 6, 3171, 91
23057, 2, 14, 2522, 63
23058, 2, 11, 4520, 100
23059, 2, 7, 5843, 54
23060, 2, 14, 1847, 198
23061, 2, 7, 6554, 104
23062, 2, 7, 1778, 5
23063, 2, 5, 6104, 124
23064, 2, 12, 3743, 99
23065, 2, 11, 4985, -1
23066, 2, 9, 684, 138
23067, 2, 5, 2487, 35
23068, 2, 14, 4579, 61
23069, 2, 11, 111, 161
23070, 2, 6, 4127, 48
23071, 2, 11, 3006, 210
23072, 2, 13, 6206, 209
23073, 2, 10, 890, 155
23074, 2, 8, 3584, 111
23075, 2, 13, 6011, 26
23076, 2, 7, 3002, 137
23077, 2, 12, 4179, 56
23078, 2, 8, 2628, 92
23079, 2, 8, 4615, 6
23080, 2, 6, 1679, 58
23081, 2, 13, 4030, 2
23082, 2, 7, 1714, 114
23083, 2, 6, 6576, 118
23084, 2, 5, 4699, 131
23085, 2, 6, 3039, 20
23086, 2, 10, 1511, 173
23087, 2, 5, 5981, 84
23088, 2, 9, 5452, 142
23089, 2, 14, 5698, 57
23090, 2, 12, 5864, 78
23091, 2, 8, 3989, 150
23092, 2, 5, 4233, 82
23093, 2, 8, 3246, 179
23094, 2, 7, 6030, 93
23095, 2, 5, 4668, 34
23096, 2, 9, 2203, 152
23097, 2, 10, 5613, 47
23098, 2, 7, 2108, 113
23099, 2, 12, 853, 129
23100, 2, 8, 3347, 197
23101, 2, 12, 3224, 97
23102, 2, 5, 2071, 122
23103, 2, 7, 4007, 131
23104, 2, 10, 3604, 144
23105, 2, 6, 3646, 178
23106, 2, 12, 4722, 88
23107, 2, 11, 6503, 1
23108, 2, 13, 4187, 144
23109, 2, 13, 3817, 64
23110, 2, 5, 5644, 18
23111, 2, 7, 5509, 22
23112, 2, 11, 107, 174
23113, 2, 9, 5706, 190
23114, 2, 13, 5095, 93
23115, 2, 13, 6456, 2
23116, 2, 13, 2667, 18
23117, 2, 7, 2425, 137
23118, 2, 8, 5986, 86
23119, 2, 9, 5949, 87
23120, 2, 8, 4656, 19
23121, 2, 7, 1904, 159
23122, 2, 14, 5200, 107
23123, 2, 12, 3989, 150
23124, 2, 13, 6282, 82
23125, 2, 5, 4478, 143
23126, 2, 12, 6453, 43
23127, 2, 11, 1213, -1
23128, 2, 12, 3758, 171
23129, 2, 10, 4593, 68
23130, 2, 7, 828, 155
23131, 2, 8, 2331, 32
23132, 2, 9, 5371, 113
23133, 2, 12, 3292, 7
23134, 2, 6, 5566, 194
23135, 2, 14, 1357, 173
23136, 2, 13, 5120, 132
23137, 2, 8, 2105, 149
23138, 2, 6, 6529, 133
23139, 2, 10, 6318, 189
23140, 2, 10, 1747, 108
23141, 2, 7, 4836, 91
23142, 2, 6, 1119, 127
23143, 2, 12, 6535, -1
23144, 2, 10, 1627, 56
23145, 2, 7, 2525, 51
23146, 2, 10, 3240, 121
23147, 2, 10, 4300, -1
23148, 2, 6, 4581, 6
23149, 2, 12, 2854, 28
23150, 2, 13, 3626, 58
23151, 2, 11, 6563, 167
23152, 2, 7, 5785, 11
23153, 2, 5, 2656, 124
23154, 2, 13, 3490, 14
23155, 2, 14, 2533, 107
23156, 2, 13, 5052, 53
23157, 2, 8, 6145, 202
23158, 2, 10, 6507, 54
23159, 2, 13, 4408, 140
23160, 2, 11, 6542, 97
23161, 2, 12, 5571, 143
23162, 2, 5, 1624, 24
23163, 2, 10, 1032, 6
23164, 2, 7, 5579, 70
23165, 2, 6, 4052, 9
23166, 2, 5, 4166, 96
23167, 2, 8, 1596, 206
23168, 2, 5, 3285, 107
23169, 2, 11, 1868, 37
23170, 2, 14, 6044, 24
23171, 2, 5, 6118, -1
23172, 2, 11, 4542, 106
23173, 2, 10, 5087, 197
23174, 2, 13, 2874, 51
23175, 2, 5, 846, -1
23176, 2, 5, 4697, 36
23177, 2, 9, 5291, 4
23178, 2, 14, 3055, 53
23179, 2, 9, 5617, 191
23180, 2, 8, 5186, 137
23181, 2, 8, 952, 11
23182, 2, 9, 4846, 25
23183, 2, 6, 5982, 135
23184, 2, 10, 4125, 192
23185, 2, 7, 5217, 184
23186, 2, 14, 5671, 206
23187, 2, 5, 621, 82
23188, 2, 5, 1680, 45
23189, 2, 12, 5660, 24
23190, 2, 12, 1713, 185
23191, 2, 9, 5543, 199
23192, 2, 9, 4205, 21
23193, 2, 13, 3540, 59
23194, 2, 11, 6111, 66
23195, 2, 5, 3882, 53
23196, 2, 5, 4329, 94
23197, 2, 6, 3246, 179
23198, 2, 9, 5106, 62
23199, 2, 10, 663, 137
23200, 2, 7, 2671, 149
23201, 2, 13, 4611, 104
23202, 2, 5, 5637, 142
23203, 2, 9, 3267, 63
23204, 2, 9, 995, 150
23205, 2, 10, 6070, 143
23206, 2, 11, 1276, 48
23207, 2, 8, 2513, 135
23208, 2, 5, 2738, 150
23209, 2, 14, 4753, 166
23210, 2, 11, 3627, 170
23211, 2, 10, 4621, 105
23212, 2, 7, 17, 66
23213, 2, 11, 5823, 56
23214, 2, 10, 6313, 3
23215, 2, 5, 6092, 74
23216, 2, 6, 5692, 38
23217, 2, 7, 2901, 206
23218, 2, 6, 4753, 166
23219, 2, 11, 6448, 132
23220, 2, 12, 5325, 145
23221, 2, 10, 6586, 81
23222, 2, 6, 4220, 94
23223, 2, 10, 5955, 23
23224, 2, 13, 6042, 186
23225, 2, 8, 4061, 26
23226, 2, 8, 4902, -1
23227, 2, 11, 5882, 91
23228, 2, 8, 5937, 106
23229, 2, 11, 6533, 180
23230, 2, 8, 6407, 184
23231, 2, 13, 5641, -1
23232, 2, 6, 3963, 180
23233, 2, 5, 6587, 103
23234, 2, 7, 2943, 48
23235, 2, 7, 6087, 121
23236, 2, 12, 2431, 122
23237, 2, 5, 6540, 40
23238, 2, 9, 1177, 70
23239, 2, 6, 5841, 186
23240, 2, 6, 5646, 106
23241, 2, 6, 2870, 48
23242, 2, 8, 6478, 17
23243, 2, 12, 4297, 47
23244, 2, 12, 2181, 168
23245, 2, 10, 3164, 18
23246, 2, 6, 6193, 50
23247, 2, 9, 904, 54
23248, 2, 12, 6426, 106
23249, 2, 10, 3118, 196
23250, 2, 11, 4791, 52
23251, 2, 5, 6067, 116
23252, 2, 7, 222, 155
23253, 2, 9, 5053, 198
23254, 2, 12, 5350, 170
23255, 2, 7, 5687, 137
23256, 2, 5, 3521, 172
23257, 2, 7, 3840, 9
23258, 2, 14, 6105, 197
23259, 2, 7, 5880, 147
23260, 2, 14, 4227, 12
23261, 2, 5, 6356, 84
23262, 2, 10, 6564, 74
23263, 2, 12, 6200, 41
23264, 2, 6, 6590, 196
23265, 2, 8, 5695, 113
23266, 2, 10, 5257, 104
23267, 2, 11, 6064, 12
23268, 2, 8, 6373, 146
23269, 2, 5, 5755, 96
23270, 2, 11, 3913, 111
23271, 2, 7, 6500, 108
23272, 2, 7, 6186, 205
23273, 2, 11, 5523, 144
23274, 2, 5, 5042, 203
23275, 2, 11, 3758, 171
23276, 2, 7, 1949, 162
23277, 2, 5, 5893, 137
23278, 2, 6, 5349, 63
23279, 2, 11, 3544, 110
23280, 2, 12, 2606, 24
23281, 2, 10, 2516, 111
23282, 2, 8, 2542, 6
23283, 2, 12, 1840, 78
23284, 2, 6, 5867, 29
23285, 2, 12, 4237, -1
23286, 2, 11, 3446, 67
23287, 2, 6, 4305, 54
23288, 2, 9, 3228, 51
23289, 2, 13, 6178, 131
23290, 2, 5, 4502, 194
23291, 2, 6, 3820, 14
23292, 2, 13, 2452, 65
23293, 2, 10, 3530, 86
23294, 2, 13, 908, 133
23295, 2, 8, 5429, 99
23296, 2, 14, 3541, 181
23297, 2, 6, 5776, 121
23298, 2, 14, 4204, 45
23299, 2, 13, 3871, 186
23300, 2, 8, 6217, 111
23301, 2, 11, 4246, 143
23302, 2, 12, 5629, 60
23303, 2, 11, 4225, 123
23304, 2, 12, 4868, 106
23305, 2, 8, 4373, -1
23306, 2, 7, 1767, 200
23307, 2, 8, 3522, 136
23308, 2, 5, 3026, 135
23309, 2, 5, 6566, 12
23310, 2, 11, 5844, 180
